Country Code,Country Name,Region,Income Group,Indicator Code,Indicator Short,Indicator Type,Year,Value
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,3.746009
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,30.0
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.CUST.XQ,Customs Score,Score,2018,3.286673
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,16.0
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,4.13362
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,22.0
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,17.0
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,28.0
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,3.68033
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,3.526523
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,3.834138
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,83.7225327071159
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,26.0
CZE,Czech Republic,Europe & Central Asia,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,3.4646
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,3.0
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,4.176078
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,9.0
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,4.007843
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,19.0
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,3.530159
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,4.0
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.CUST.XQ,Customs Score,Score,2018,3.918058
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,2.0
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,4.407843
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,8.0
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,2.0
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,17.0
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,3.991859
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,3.8243
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,4.159419
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,93.4534228929196
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,17.0
DNK,Denmark,Europe & Central Asia,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,3.95873
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,72.0
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,2.849587
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,135.0
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,2.249587
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,118.0
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,2.454545
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,113.0
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2018,2.347337
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,85.0
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,3.150413
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,90.0
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,61.0
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,130.0
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,2.634621
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,2.366299
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,2.902943
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,51.058865936746
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,60.0
DJI,Djibouti,Middle East & North Africa,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,2.791781
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,65.0
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,2.974905
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,108.0
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,2.441572
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,77.0
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,2.770082
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,103.0
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2018,2.405002
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,101.0
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,2.980595
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,87.0
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,66.0
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,115.0
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,2.661765
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,2.485613
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,2.837918
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,51.9067333365819
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,105.0
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,2.357383
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,55.0
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,3.070736
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,70.0
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,2.750736
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,80.0
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,2.751355
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,48.0
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2018,2.801656
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,75.0
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,3.189954
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,62.0
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,52.0
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,79.0
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,2.881649
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,2.716391
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,3.046907
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,58.7750090271765
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,69.0
ECU,Ecuador,Latin America & Caribbean,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,2.721777
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,89.0
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,2.724389
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,63.0
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,2.817778
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,73.0
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,2.791889
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,77.0
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2018,2.6
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,74.0
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,3.194389
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,67.0
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,45.0
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,115.0
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,2.824902
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,2.483564
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,3.16624
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,57.0024651376066
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,58.0
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,2.817778
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,117.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,2.471675
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,91.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,2.560868
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,86.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,2.710675
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,120.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2018,2.301136
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,90.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,3.098685
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,101.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,82.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,118.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,2.575521
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,2.447198
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,2.703845
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,49.2128239631866
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,114.0
SLV,El Salvador,Latin America & Caribbean,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,2.249457
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,149.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,2.125
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,133.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,2.25
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,62.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,2.875
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,151.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2018,1.910268
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,126.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,2.75
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,136.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,82.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,160.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,2.317643
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,1.934691
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,2.700594
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,41.1577713056983
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,151.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,1.875
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,145.0
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,2.167262
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,146.0
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,2.167262
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,154.0
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,2.0875
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,137.0
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.CUST.XQ,Customs Score,Score,2018,2.133929
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,159.0
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,2.081548
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,155.0
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,130.0
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,160.0
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,2.087142
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,1.789646
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,2.384639
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,33.9578640138637
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,152.0
ERI,Eritrea,Sub-Saharan Africa,Low income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,1.8625
EST,Estonia,Europe & Central Asia,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,43.0
EST,Estonia,Europe & Central Asia,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,3.206675
EST,Estonia,Europe & Central Asia,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,40.0
EST,Estonia,Europe & Central Asia,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,3.147851
EST,Estonia,Europe & Central Asia,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,39.0
EST,Estonia,Europe & Central Asia,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,3.262154
EST,Estonia,Europe & Central Asia,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,28.0
EST,Estonia,Europe & Central Asia,High income,LP.LPI.CUST.XQ,Customs Score,Score,2018,3.322037
EST,Estonia,Europe & Central Asia,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,30.0
EST,Estonia,Europe & Central Asia,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,3.798684
EST,Estonia,Europe & Central Asia,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,36.0
EST,Estonia,Europe & Central Asia,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,28.0
EST,Estonia,Europe & Central Asia,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,50.0
EST,Estonia,Europe & Central Asia,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,3.311613
EST,Estonia,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,3.064361
EST,Estonia,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,3.558865
EST,Estonia,Europe & Central Asia,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,72.2053235977265
EST,Estonia,Europe & Central Asia,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,44.0
EST,Estonia,Europe & Central Asia,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,3.098638
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.CUST.XQ,Customs Score,Score,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.TIME.XQ,Timeliness Score,Score,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2018,
ETH,Ethiopia,Sub-Saharan Africa,Low income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2018,
FJI,Fiji,East Asia & Pacific,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2018,132.0
FJI,Fiji,East Asia & Pacific,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2018,2.307692
